기준일자,기준시,본부명,전력사용량,고객호수
2024-12-30,06,부산울산본부,5303,1447837
2024-12-30,07,부산울산본부,5754,1447684
2024-12-30,08,부산울산본부,6582,1447714
2024-12-30,09,부산울산본부,7555,1447875
2024-12-30,10,부산울산본부,7900,1448153
2024-12-30,11,부산울산본부,7955,1448289
2024-12-30,12,부산울산본부,7808,1448732
2024-12-30,13,부산울산본부,7416,1449204
2024-12-30,14,부산울산본부,7719,1449389
2024-12-30,15,부산울산본부,7691,1449726
2024-12-30,16,부산울산본부,7547,1450278
2024-12-30,17,부산울산본부,7440,1450587
2024-12-30,18,부산울산본부,7263,1450342
2024-12-30,19,부산울산본부,7075,1450324
2024-12-30,20,부산울산본부,6856,1450326
2024-12-30,21,부산울산본부,6676,1450768
2024-12-30,22,부산울산본부,6427,1450875
2024-12-30,23,부산울산본부,6489,1451152
2024-12-30,24,부산울산본부,6329,1451352
2024-12-30,01,경남본부,2747,1165351
2024-12-30,02,경남본부,2647,1165444
2024-12-30,03,경남본부,2553,1165370
2024-12-30,04,경남본부,2519,1165324
2024-12-30,05,경남본부,2551,1165335
2024-12-30,06,경남본부,2685,1165109
2024-12-30,07,경남본부,2885,1165172
2024-12-30,08,경남본부,3261,1164847
2024-12-30,09,경남본부,3661,1164342
2024-12-30,10,경남본부,3697,1164219
2024-12-30,11,경남본부,3604,1164634
2024-12-30,12,경남본부,3412,1164888
2024-12-30,13,경남본부,3088,1164912
2024-12-30,14,경남본부,3305,1164744
2024-12-30,15,경남본부,3252,1165123
2024-12-30,16,경남본부,3181,1165086
2024-12-30,17,경남본부,3138,1165067
2024-12-30,18,경남본부,3096,1164878
2024-12-30,19,경남본부,3074,1165193
2024-12-30,20,경남본부,2942,1165268
2024-12-30,21,경남본부,2829,1165358
2024-12-30,22,경남본부,2780,1165440
2024-12-30,23,경남본부,2792,1165409
2024-12-30,24,경남본부,2885,1165546
2024-12-30,01,제주본부,656,427303
2024-12-30,02,제주본부,616,427224
2024-12-30,03,제주본부,590,427178
2024-12-30,04,제주본부,573,427220
2024-12-30,05,제주본부,568,427228
2024-12-30,06,제주본부,587,427194
2024-12-30,07,제주본부,624,427160
2024-12-30,08,제주본부,692,427127
2024-12-30,09,제주본부,760,427073
2024-12-30,10,제주본부,761,427079
2024-12-30,11,제주본부,760,427152
2024-12-30,12,제주본부,741,427284
2024-12-30,13,제주본부,716,427313
2024-12-30,14,제주본부,712,427334
2024-12-30,15,제주본부,704,427278
2024-12-30,16,제주본부,698,427268
2024-12-30,17,제주본부,716,427185
2024-12-30,18,제주본부,756,427139
2024-12-30,19,제주본부,769,427144
2024-12-30,20,제주본부,760,427272
2024-12-30,21,제주본부,745,427258
2024-12-30,22,제주본부,721,427259
2024-12-30,23,제주본부,705,427359
2024-12-30,24,제주본부,684,427423
2024-12-29,01,경기북부본부,2870,871001
2024-12-29,02,경기북부본부,2722,869722
2024-12-29,03,경기북부본부,2613,869406
2024-12-29,04,경기북부본부,2564,869488
2024-12-29,05,경기북부본부,2561,869838
2024-12-29,06,경기북부본부,2603,869858
2024-12-29,07,경기북부본부,2682,869823
2024-12-29,08,경기북부본부,2771,869755
2024-12-29,09,경기북부본부,2880,869399
2024-12-29,10,경기북부본부,2949,869739
2024-12-29,11,경기북부본부,3014,869875
2024-12-29,12,경기북부본부,2989,870000
2024-12-29,13,경기북부본부,2944,870403
2024-12-29,14,경기북부본부,2912,870675
2024-12-29,15,경기북부본부,2900,870954
2024-12-29,16,경기북부본부,2931,871282
2024-12-29,17,경기북부본부,3009,871342
2024-12-29,18,경기북부본부,3114,870304
2024-12-29,19,경기북부본부,3149,870041
2024-12-29,20,경기북부본부,3120,871111
2024-12-29,21,경기북부본부,3061,871154
2024-12-29,22,경기북부본부,2975,871034
2024-12-29,23,경기북부본부,2908,871098
2024-12-29,24,경기북부본부,2843,871514
2024-12-29,01,남서울본부,2466,1460607
2024-12-29,02,남서울본부,2310,1459713
2024-12-29,03,남서울본부,2205,1458772
2024-12-29,04,남서울본부,2141,1458793
2024-12-29,05,남서울본부,2138,1459215
2024-12-29,06,남서울본부,2211,1459392
2024-12-29,07,남서울본부,2355,1458791
2024-12-29,08,남서울본부,2522,1458493
2024-12-29,09,남서울본부,2757,1458395
2024-12-29,10,남서울본부,2986,1458431
2024-12-29,11,남서울본부,3171,1458208
2024-12-29,12,남서울본부,3191,1458153
2024-12-29,13,남서울본부,3184,1458463
2024-12-29,14,남서울본부,3160,1458622
2024-12-29,15,남서울본부,3166,1459287
2024-12-29,16,남서울본부,3185,1459914
2024-12-29,17,남서울본부,3222,1460112
2024-12-29,18,남서울본부,3322,1459831
2024-12-29,19,남서울본부,3339,1459739
2024-12-29,20,남서울본부,3275,1459501
2024-12-29,21,남서울본부,3153,1459537
2024-12-29,22,남서울본부,2986,1460344
2024-12-29,23,남서울본부,2762,1460416
2024-12-29,24,남서울본부,2552,1460595
2024-12-29,01,경기본부,9662,1921204
2024-12-29,02,경기본부,9326,1918195
2024-12-29,03,경기본부,9079,1917340
2024-12-29,04,경기본부,8954,1917337
2024-12-29,05,경기본부,8927,1917469
2024-12-29,06,경기본부,8986,1917487
2024-12-29,07,경기본부,9143,1916853
2024-12-29,08,경기본부,9370,1916204
2024-12-29,09,경기본부,9664,1916040
2024-12-29,10,경기본부,9919,1915944
2024-12-29,11,경기본부,10124,1916026
2024-12-29,12,경기본부,10120,1916463
2024-12-29,13,경기본부,10030,1916956
2024-12-29,14,경기본부,10025,1917603
2024-12-29,15,경기본부,10031,1918193
2024-12-29,16,경기본부,10063,1918887
2024-12-29,17,경기본부,10157,1919042
2024-12-29,18,경기본부,10377,1918788
2024-12-29,19,경기본부,10470,1918851
2024-12-29,20,경기본부,10387,1918631
2024-12-29,21,경기본부,10227,1919073
2024-12-29,22,경기본부,9994,1919892
2024-12-29,23,경기본부,9797,1920126
2024-12-29,24,경기본부,9609,1920314
2024-12-29,01,서울본부,1965,1371203
2024-12-29,02,서울본부,1827,1369662
2024-12-29,03,서울본부,1728,1368322
2024-12-29,04,서울본부,1681,1368466
2024-12-29,05,서울본부,1683,1368877
2024-12-29,06,서울본부,1740,1369528
2024-12-29,07,서울본부,1854,1369625
2024-12-29,08,서울본부,1991,1368783
2024-12-29,09,서울본부,2181,1368077
2024-12-29,10,서울본부,2368,1368363
2024-12-29,11,서울본부,2529,1368286
2024-12-29,12,서울본부,2553,1368039
2024-12-29,13,서울본부,2549,1369178
2024-12-29,14,서울본부,2513,1369950
2024-12-29,15,서울본부,2501,1370166
2024-12-29,16,서울본부,2508,1370851
2024-12-29,17,서울본부,2550,1370940
2024-12-29,18,서울본부,2634,1371307
2024-12-29,19,서울본부,2651,1371662
2024-12-29,20,서울본부,2606,1371429
2024-12-29,21,서울본부,2513,1370681
2024-12-29,22,서울본부,2377,1370636
2024-12-29,23,서울본부,2206,1370952
2024-12-29,24,서울본부,2035,1371244
2024-12-29,01,인천본부,3542,1288649
2024-12-29,02,인천본부,3372,1288040
2024-12-29,03,인천본부,3262,1287555
2024-12-29,04,인천본부,3167,1287577
2024-12-29,05,인천본부,3152,1288006
2024-12-29,06,인천본부,3215,1288317
2024-12-29,07,인천본부,3281,1288186
2024-12-29,08,인천본부,3414,1288216
2024-12-29,09,인천본부,3541,1288187
2024-12-29,10,인천본부,3772,1288251
2024-12-29,11,인천본부,3959,1288123
2024-12-29,12,인천본부,3958,1288106
2024-12-29,13,인천본부,3894,1288286
2024-12-29,14,인천본부,3889,1288429
2024-12-29,15,인천본부,3929,1288819
2024-12-29,16,인천본부,3982,1289299
2024-12-29,17,인천본부,4074,1289340
2024-12-29,18,인천본부,4157,1289073
2024-12-29,19,인천본부,4255,1288704
2024-12-29,20,인천본부,4194,1288706
2024-12-29,21,인천본부,4104,1289059
2024-12-29,22,인천본부,3935,1289447
2024-12-29,23,인천본부,3770,1289479
2024-12-29,24,인천본부,3635,1289418
2024-12-29,01,강원본부,2339,801160
2024-12-29,02,강원본부,2220,800729
2024-12-29,03,강원본부,2129,800393
2024-12-29,04,강원본부,2077,800392
2024-12-29,05,강원본부,2076,800357
2024-12-29,06,강원본부,2098,800345
2024-12-29,07,강원본부,2112,800487
2024-12-29,08,강원본부,2086,800086
2024-12-29,09,강원본부,2041,799806
2024-12-29,10,강원본부,1975,799766
2024-12-29,11,강원본부,1983,799805
2024-12-29,12,강원본부,1941,799875
2024-12-29,13,강원본부,1906,799835
2024-12-29,14,강원본부,1906,800328
2024-12-29,15,강원본부,1900,800385
2024-12-29,16,강원본부,1921,800670
2024-12-29,17,강원본부,1990,800687
2024-12-29,18,강원본부,2089,800382
2024-12-29,19,강원본부,2111,800373
2024-12-29,20,강원본부,2098,800356
2024-12-29,21,강원본부,2085,800448
2024-12-29,22,강원본부,2093,800684
2024-12-29,23,강원본부,2278,800895
2024-12-29,24,강원본부,2394,800948
2024-12-29,01,충북본부,2663,754438
2024-12-29,02,충북본부,2573,754563
2024-12-29,03,충북본부,2505,754642
2024-12-29,04,충북본부,2473,754484
2024-12-29,05,충북본부,2477,754401
2024-12-29,06,충북본부,2497,754323
2024-12-29,07,충북본부,2527,754298
2024-12-29,08,충북본부,2528,754404
2024-12-29,09,충북본부,2504,754459
2024-12-29,10,충북본부,2455,754293
2024-12-29,11,충북본부,2435,754279
2024-12-29,12,충북본부,2390,754237
2024-12-29,13,충북본부,2341,754589
2024-12-29,14,충북본부,2368,755118
2024-12-29,15,충북본부,2392,755348
2024-12-29,16,충북본부,2410,755379
2024-12-29,17,충북본부,2464,755262
2024-12-29,18,충북본부,2516,755181
2024-12-29,19,충북본부,2537,755070
2024-12-29,20,충북본부,2531,755940
2024-12-29,21,충북본부,2518,757867
2024-12-29,22,충북본부,2507,759575
2024-12-29,23,충북본부,2583,760204
2024-12-29,24,충북본부,2674,760308
2024-12-29,01,대전세종충남본부,6546,1423155
2024-12-29,02,대전세종충남본부,6354,1413081
2024-12-29,03,대전세종충남본부,6243,1411435
2024-12-29,04,대전세종충남본부,6151,1410682
2024-12-29,05,대전세종충남본부,6167,1410100
2024-12-29,06,대전세종충남본부,6145,1409736
2024-12-29,07,대전세종충남본부,6254,1408800
2024-12-29,08,대전세종충남본부,6330,1406876
2024-12-29,09,대전세종충남본부,6382,1407549
2024-12-29,10,대전세종충남본부,6366,1409266
2024-12-29,11,대전세종충남본부,6433,1411157
2024-12-29,12,대전세종충남본부,6344,1412544
2024-12-29,13,대전세종충남본부,6322,1414322
2024-12-29,14,대전세종충남본부,6355,1415468
2024-12-29,15,대전세종충남본부,6376,1416464
2024-12-29,16,대전세종충남본부,6311,1417064
2024-12-29,17,대전세종충남본부,6400,1417542
2024-12-29,18,대전세종충남본부,6519,1417704
2024-12-29,19,대전세종충남본부,6513,1417619
2024-12-29,20,대전세종충남본부,6490,1417109
2024-12-29,21,대전세종충남본부,6464,1418599
2024-12-29,22,대전세종충남본부,6375,1418218
2024-12-29,23,대전세종충남본부,6409,1420238
2024-12-29,24,대전세종충남본부,6428,1423329
2024-12-29,01,전북본부,2162,774639
2024-12-29,02,전북본부,2062,774874
2024-12-29,03,전북본부,2054,774610
2024-12-29,04,전북본부,1999,774859
2024-12-29,05,전북본부,2020,775191
2024-12-29,06,전북본부,2033,775252
2024-12-29,07,전북본부,2044,774808
2024-12-29,08,전북본부,2051,774705
2024-12-29,09,전북본부,2113,774581
2024-12-29,10,전북본부,2148,774427
2024-12-29,11,전북본부,2161,774442
2024-12-29,12,전북본부,2093,774684
2024-12-29,13,전북본부,2058,774873
2024-12-29,14,전북본부,2044,775041
2024-12-29,15,전북본부,2010,774651
2024-12-29,16,전북본부,1976,774661
2024-12-29,17,전북본부,2040,774897
2024-12-29,18,전북본부,2121,775009
2024-12-29,19,전북본부,2140,775096
2024-12-29,20,전북본부,2113,774779
2024-12-29,21,전북본부,2152,774811
2024-12-29,22,전북본부,2134,775111
2024-12-29,23,전북본부,2152,775225
2024-12-29,24,전북본부,2191,775175
2024-12-29,01,광주전남본부,5353,1216549
2024-12-29,02,광주전남본부,5223,1216466
2024-12-29,03,광주전남본부,5138,1216422
2024-12-29,04,광주전남본부,5112,1216503
2024-12-29,05,광주전남본부,5105,1216686
2024-12-29,06,광주전남본부,5136,1216685
2024-12-29,07,광주전남본부,5191,1217295
2024-12-29,08,광주전남본부,5291,1217195
2024-12-29,09,광주전남본부,5352,1217060
2024-12-29,10,광주전남본부,5354,1216988
2024-12-29,11,광주전남본부,5342,1216678
2024-12-29,12,광주전남본부,5301,1216758
2024-12-29,13,광주전남본부,5259,1217143
2024-12-29,14,광주전남본부,5242,1217296
2024-12-29,15,광주전남본부,5219,1217551
2024-12-29,16,광주전남본부,5233,1217588
2024-12-29,17,광주전남본부,5309,1217607
2024-12-29,18,광주전남본부,5474,1217439
2024-12-29,19,광주전남본부,5569,1217450
2024-12-29,20,광주전남본부,5552,1217275
2024-12-29,21,광주전남본부,5501,1217256
2024-12-29,22,광주전남본부,5431,1217217
2024-12-29,23,광주전남본부,5411,1216807
2024-12-29,24,광주전남본부,5348,1217060
2024-12-29,01,대구본부,3521,1462305
2024-12-29,02,대구본부,3335,1462130
2024-12-29,03,대구본부,3225,1462565
2024-12-29,04,대구본부,3178,1461868
2024-12-29,05,대구본부,3160,1462486
2024-12-29,06,대구본부,3175,1461775
2024-12-29,07,대구본부,3269,1461808
2024-12-29,08,대구본부,3342,1461068
2024-12-29,09,대구본부,3440,1460777
2024-12-29,10,대구본부,3519,1460699
2024-12-29,11,대구본부,3585,1460621
2024-12-29,12,대구본부,3569,1460903
2024-12-29,13,대구본부,3507,1461544
2024-12-29,14,대구본부,3491,1461632
2024-12-29,15,대구본부,3495,1461591
2024-12-29,16,대구본부,3488,1461776
2024-12-29,17,대구본부,3546,1462004
2024-12-29,18,대구본부,3718,1461736
2024-12-29,19,대구본부,3785,1461404
2024-12-29,20,대구본부,3751,1461376
2024-12-29,21,대구본부,3704,1461869
2024-12-29,22,대구본부,3606,1461807
2024-12-29,23,대구본부,3534,1461990
2024-12-29,24,대구본부,3515,1462497
2024-12-29,01,경북본부,1715,640270
2024-12-29,02,경북본부,1657,640442
2024-12-29,03,경북본부,1612,640540
2024-12-29,04,경북본부,1581,640417
2024-12-29,05,경북본부,1582,640355
2024-12-29,06,경북본부,1602,640338
2024-12-29,07,경북본부,1621,640386
2024-12-29,08,경북본부,1623,640306
2024-12-29,09,경북본부,1635,640280
2024-12-29,10,경북본부,1590,640265
2024-12-29,11,경북본부,1591,640110
2024-12-29,12,경북본부,1583,639903
2024-12-29,13,경북본부,1567,640214
2024-12-29,14,경북본부,1563,638797
2024-12-29,15,경북본부,1559,638812
2024-12-29,16,경북본부,1569,640307
2024-12-29,17,경북본부,1600,640200
2024-12-29,18,경북본부,1643,640284
2024-12-29,19,경북본부,1657,640389
2024-12-29,20,경북본부,1649,640253
2024-12-29,21,경북본부,1629,640408
2024-12-29,22,경북본부,1610,640547
2024-12-29,23,경북본부,1622,640403
2024-12-29,24,경북본부,1723,640477
2024-12-29,01,부산울산본부,5723,1448583
2024-12-29,02,부산울산본부,5510,1448625
2024-12-29,03,부산울산본부,5371,1448594
2024-12-29,04,부산울산본부,5289,1448431
2024-12-29,05,부산울산본부,5275,1448513
2024-12-29,06,부산울산본부,5311,1448555
2024-12-29,07,부산울산본부,5421,1448639
2024-12-29,08,부산울산본부,5590,1448581
2024-12-29,09,부산울산본부,5739,1448369
2024-12-29,10,부산울산본부,5855,1448320
2024-12-29,11,부산울산본부,5982,1448454
2024-12-29,12,부산울산본부,5910,1448319
2024-12-29,13,부산울산본부,5908,1448281
2024-12-29,14,부산울산본부,5873,1448263
2024-12-29,15,부산울산본부,5856,1448098
2024-12-29,16,부산울산본부,5812,1447928
2024-12-29,17,부산울산본부,5888,1447883
2024-12-29,18,부산울산본부,6098,1447446
2024-12-29,19,부산울산본부,6162,1446901
2024-12-29,20,부산울산본부,6077,1446694
2024-12-29,21,부산울산본부,6015,1446925
2024-12-29,22,부산울산본부,5841,1447422
2024-12-29,23,부산울산본부,5725,1447501
2024-12-29,24,부산울산본부,5487,1447767
2024-12-29,01,경남본부,2779,1164902
2024-12-29,02,경남본부,2650,1164902
2024-12-29,03,경남본부,2621,1164983
2024-12-29,04,경남본부,2579,1164912
2024-12-29,05,경남본부,2556,1164569
2024-12-29,06,경남본부,2623,1164615
2024-12-29,07,경남본부,2698,1164604
2024-12-29,08,경남본부,2738,1164336
2024-12-29,09,경남본부,2702,1164013
2024-12-29,10,경남본부,2564,1164043
2024-12-29,11,경남본부,2553,1164208
2024-12-29,12,경남본부,2517,1163913
2024-12-29,13,경남본부,2452,1164520
2024-12-29,14,경남본부,2419,1164886
2024-12-29,15,경남본부,2444,1164442
2024-12-29,16,경남본부,2396,1164633
2024-12-29,17,경남본부,2441,1164395
2024-12-29,18,경남본부,2632,1164375
2024-12-29,19,경남본부,2739,1164363
2024-12-29,20,경남본부,2770,1164371
2024-12-29,21,경남본부,2745,1164314
2024-12-29,22,경남본부,2686,1164386
2024-12-29,23,경남본부,2716,1164443
2024-12-29,24,경남본부,2793,1164858
2024-12-29,01,제주본부,664,427092
2024-12-29,02,제주본부,631,427126
2024-12-29,03,제주본부,609,427209
2024-12-29,04,제주본부,596,427194
2024-12-29,05,제주본부,597,427176
2024-12-29,06,제주본부,613,427190
2024-12-29,07,제주본부,631,427135
2024-12-29,08,제주본부,659,427045
2024-12-29,09,제주본부,675,426954
2024-12-29,10,제주본부,676,426956
2024-12-29,11,제주본부,673,426967
2024-12-29,12,제주본부,666,426985
2024-12-29,13,제주본부,657,427018
2024-12-29,14,제주본부,642,427131
2024-12-29,15,제주본부,633,427081
2024-12-29,16,제주본부,637,427072
2024-12-29,17,제주본부,669,427133
2024-12-29,18,제주본부,729,427064
2024-12-29,19,제주본부,765,427059
2024-12-29,20,제주본부,760,427087
